  20
  1     1.05458 0.010689 0
  2     1.04318 0.009952 0
  3     1.02011 0.011302 0
  4     0.96535 0.008126 0
  5     1.02533 0.011232 0
  6     1.01253 0.010262 0
  7     1.02985 0.009190 0
  8     1.00838 0.008187 0
  9     0.99425 0.011963 0
 10     0.99225 0.008027 0
 11     0.96546 0.011079 0
 12     1.07280 0.010987 0
 13     1.03613 0.009510 0
 14     1.03782 0.009977 0
 15     1.00851 0.011716 0
 16     0.98645 0.009582 0
 17     1.00147 0.011896 0
 18     1.02739 0.010098 0
 19     0.98899 0.008374 0
 20     1.00497 0.011253 0
   0
   7
  1     5.89883 0.017117 0
  2     1.13612 0.017923 0
  5     0.03658 0.023280 0
  6     2.93732 0.021448 0
  7    -0.51481 0.019117 0
 12     0.95756 0.016440 0
 14     0.86092 0.019767 0
   7
  1     4.57992 0.020543 0
  2     1.54132 0.023161 0
  5     0.21736 0.017216 0
  6     1.68336 0.015952 0
  7    -0.10942 0.015969 0
 12     0.93279 0.017122 0
 14     1.48473 0.015776 0
  25
   1   2     0.30190 0.017350 0
   1   3     2.46654 0.023986 0
   2   4     0.65354 0.016675 0
   1   5     0.61472 0.020421 0
   3   6    -1.08436 0.020249 0
   5   7     0.17814 0.023007 0
   1   8     2.06984 0.017526 0
   6   9     0.04800 0.019662 0
   5  10     0.40293 0.020494 0
   6  11     1.51643 0.017037 0
   6  12     0.26907 0.024392 0
   9  13     0.40425 0.019328 0
   7  14    -0.38808 0.023513 0
  14  15    -0.12182 0.019100 0
  12  16     1.25894 0.024765 0
  14  17    -0.02160 0.021366 0
   7  18     0.08173 0.017931 0
   6  19     0.44070 0.018039 0
  18  20    -0.37914 0.024580 0
  17  18     0.89139 0.018126 0
   4  16     0.46726 0.023748 0
   2   3     0.47556 0.023266 0
   1   6     0.41585 0.016531 0
   2   8     0.35541 0.020463 0
  14  20     0.70207 0.022204 0
  25
   1   2     0.17389 0.015066 0
   1   3     3.53249 0.020522 0
   2   4     1.16416 0.024289 0
   1   5     0.63768 0.015418 0
   3   6     0.16769 0.021401 0
   5   7    -0.00428 0.023349 0
   1   8     0.03961 0.024683 0
   6   9     2.11274 0.017641 0
   5  10     0.73338 0.018773 0
   6  11     0.11897 0.024155 0
   6  12    -0.68798 0.023375 0
   9  13    -0.63069 0.022161 0
   7  14    -0.08093 0.015790 0
  14  15     0.33354 0.021416 0
  12  16     0.20269 0.022053 0
  14  17     0.14014 0.017054 0
   7  18    -0.04596 0.016600 0
   6  19     0.30965 0.022185 0
  18  20     0.26200 0.015158 0
  17  18    -0.40224 0.015489 0
   4  16    -0.03999 0.021938 0
   2   3     0.02733 0.024183 0
   1   6     0.16488 0.019700 0
   2   8     0.51985 0.020163 0
  14  20     0.95547 0.023225 0
   0
   0
   0
