   7
  2     1.03028 0.000121 0
  5     1.04196 0.000100 0
  8     1.00878 0.000159 0
 11     0.98206 0.000142 0
 14     1.04296 0.000070 0
 17     1.01308 0.000177 0
 20     0.99601 0.000127 0
   7
  2    -0.04912 0.000115 0
  5    -0.09077 0.000062 0
  8    -0.12781 0.000163 0
 11    -0.16032 0.000185 0
 14    -0.07955 0.000080 0
 17    -0.06160 0.000149 0
 20    -0.07307 0.000166 0
   0
   0
   0
   0
  15
   2   1     0.39671 0.000411 0
   2   4     1.49738 0.000376 0
   5   1     0.82772 0.000381 0
   5   7     0.20784 0.000347 0
   8   1     2.26612 0.000344 0
   5  10     0.93384 0.000131 0
  11   6     1.70373 0.000219 0
  14   7     0.42655 0.000363 0
  14  15     0.43711 0.000373 0
  14  17     0.18770 0.000460 0
  20  18     0.55576 0.000479 0
  17  18     1.11952 0.000162 0
   2   3     0.49654 0.000115 0
   2   8     0.68886 0.000157 0
  14  20     1.29837 0.000428 0
  15
   2   1     2.58388 0.000322 0
   2   4    -1.09431 0.000200 0
   5   1     2.40803 0.000260 0
   5   7    -0.07049 0.000340 0
   8   1    -3.21882 0.000381 0
   5  10    -1.17303 0.000185 0
  11   6     2.98065 0.000486 0
  14   7    -0.11419 0.000170 0
  14  15    -2.11671 0.000436 0
  14  17    -1.96437 0.000183 0
  20  18     0.44938 0.000193 0
  17  18     0.36462 0.000352 0
   2   3    -0.22384 0.000418 0
   2   8    -1.05268 0.000135 0
  14  20    -1.00016 0.000485 0
   0
