   7
  2     1.02999 0.000121 0
  5     1.04208 0.000100 0
  8     1.01829 0.000159 0
 11     0.98926 0.000142 0
 14     1.04309 0.000070 0
 17     1.01803 0.000177 0
 20     1.00188 0.000127 0
   7
  2    -0.04234 0.000115 0
  5    -0.07896 0.000062 0
  8    -0.11203 0.000163 0
 11    -0.13626 0.000185 0
 14    -0.06821 0.000080 0
 17    -0.05275 0.000149 0
 20    -0.06258 0.000166 0
   0
   0
   0
   0
  15
   2   1     0.35811 0.000411 0
   2   4     1.31537 0.000376 0
   5   1     0.76558 0.000381 0
   5   7     0.17695 0.000347 0
   8   1     1.96759 0.000344 0
   5  10     0.79978 0.000131 0
  11   6     1.48535 0.000219 0
  14   7     0.37732 0.000363 0
  14  15     0.38037 0.000373 0
  14  17     0.15746 0.000460 0
  20  18     0.48412 0.000479 0
  17  18     0.97912 0.000162 0
   2   3     0.41812 0.000115 0
   2   8     0.62697 0.000157 0
  14  20     1.13944 0.000428 0
  15
   2   1     2.51474 0.000322 0
   2   4    -1.08654 0.000200 0
   5   1     2.34408 0.000260 0
   5   7    -0.08675 0.000340 0
   8   1    -3.18689 0.000381 0
   5  10    -1.14755 0.000185 0
  11   6    -3.27778 0.000486 0
  14   7    -0.11814 0.000170 0
  14  15    -2.11150 0.000436 0
  14  17    -1.97374 0.000183 0
  20  18     0.44502 0.000193 0
  17  18     0.37694 0.000352 0
   2   3    -0.07098 0.000418 0
   2   8    -1.05997 0.000135 0
  14  20    -0.99030 0.000485 0
   0
