   7
  2     1.02993 0.000121 0
  5     1.04207 0.000100 0
  8     1.00483 0.000159 0
 11     0.97924 0.000142 0
 14     1.04315 0.000070 0
 17     1.01075 0.000177 0
 20     0.99394 0.000127 0
   7
  2    -0.05211 0.000115 0
  5    -0.09569 0.000062 0
  8    -0.13501 0.000163 0
 11    -0.17071 0.000185 0
 14    -0.08450 0.000080 0
 17    -0.06581 0.000149 0
 20    -0.07783 0.000166 0
   0
   0
   0
   0
  15
   2   1     0.41297 0.000411 0
   2   4     1.57124 0.000376 0
   5   1     0.85526 0.000381 0
   5   7     0.22225 0.000347 0
   8   1     2.38825 0.000344 0
   5  10     0.99063 0.000131 0
  11   6     1.79372 0.000219 0
  14   7     0.44540 0.000363 0
  14  15     0.45927 0.000373 0
  14  17     0.19994 0.000460 0
  20  18     0.58613 0.000479 0
  17  18     1.17613 0.000162 0
   2   3     0.53104 0.000115 0
   2   8     0.71445 0.000157 0
  14  20     1.36282 0.000428 0
  15
   2   1     2.60763 0.000322 0
   2   4    -1.09794 0.000200 0
   5   1     2.43138 0.000260 0
   5   7    -0.06662 0.000340 0
   8   1    -3.22988 0.000381 0
   5  10     1.18332 0.000185 0
  11   6     2.96902 0.000486 0
  14   7    -0.11402 0.000170 0
  14  15    -2.11848 0.000436 0
  14  17    -1.96265 0.000183 0
  20  18     0.44998 0.000193 0
  17  18     0.35966 0.000352 0
   2   3    -0.27626 0.000418 0
   2   8    -1.05065 0.000135 0
  14  20    -1.00500 0.000485 0
   0
