   7
  2     1.03010 0.000121 0
  5     1.04204 0.000100 0
  8     1.01415 0.000159 0
 11     0.98597 0.000142 0
 14     1.04304 0.000070 0
 17     1.01613 0.000177 0
 20     0.99910 0.000127 0
   7
  2    -0.04535 0.000115 0
  5    -0.08423 0.000062 0
  8    -0.11901 0.000163 0
 11    -0.14705 0.000185 0
 14     0.07328 0.000080 0
 17    -0.05700 0.000149 0
 20    -0.06700 0.000166 0
   0
   0
   0
   0
  15
   2   1     0.37468 0.000411 0
   2   4     1.39702 0.000376 0
   5   1     0.79210 0.000381 0
   5   7     0.19080 0.000347 0
   8   1     2.09914 0.000344 0
   5  10     0.85905 0.000131 0
  11   6     1.58300 0.000219 0
  14   7     0.40028 0.000363 0
  14  15     0.40612 0.000373 0
  14  17     0.17109 0.000460 0
  20  18     0.51603 0.000479 0
  17  18     1.04151 0.000162 0
   2   3     0.45148 0.000115 0
   2   8     0.65349 0.000157 0
  14  20     1.21028 0.000428 0
  15
   2   1     2.54746 0.000322 0
   2   4    -1.08987 0.000200 0
   5   1     2.37352 0.000260 0
   5   7    -0.07873 0.000340 0
   8   1    -3.20221 0.000381 0
   5  10     1.15887 0.000185 0
  11   6     2.99423 0.000486 0
  14   7    -0.11582 0.000170 0
  14  15    -2.11326 0.000436 0
  14  17    -1.96840 0.000183 0
  20  18     0.44773 0.000193 0
  17  18     0.37125 0.000352 0
   2   3    -0.14337 0.000418 0
   2   8    -1.05640 0.000135 0
  14  20    -0.99450 0.000485 0
   0
