   7
  2     1.02972 0.000121 0
  5     1.04205 0.000100 0
  8     1.00214 0.000159 0
 11     0.97693 0.000142 0
 14     1.04300 0.000070 0
 17     1.00934 0.000177 0
 20     0.99204 0.000127 0
   7
  2    -0.05440 0.000115 0
  5    -0.09956 0.000062 0
  8    -0.13959 0.000163 0
 11    -0.17758 0.000185 0
 14    -0.08821 0.000080 0
 17    -0.06867 0.000149 0
 20    -0.08135 0.000166 0
   0
   0
   0
   0
  15
   2   1     0.42523 0.000411 0
   2   4     1.62578 0.000376 0
   5   1     0.87530 0.000381 0
   5   7     0.23240 0.000347 0
   8   1     2.47871 0.000344 0
   5  10     1.03334 0.000131 0
  11   6     1.86031 0.000219 0
  14   7     0.45851 0.000363 0
  14  15     0.47614 0.000373 0
  14  17     0.20937 0.000460 0
  20  18     0.60718 0.000479 0
  17  18     1.21843 0.000162 0
   2   3    -0.55791 0.000115 0
   2   8     0.73324 0.000157 0
  14  20     1.41208 0.000428 0
  15
   2   1     2.62377 0.000322 0
   2   4    -1.10169 0.000200 0
   5   1     2.44743 0.000260 0
   5   7    -0.06360 0.000340 0
   8   1    -3.23852 0.000381 0
   5  10     1.19156 0.000185 0
  11   6     2.96227 0.000486 0
  14   7    -0.11464 0.000170 0
  14  15    -2.12172 0.000436 0
  14  17    -1.96149 0.000183 0
  20  18     0.45017 0.000193 0
  17  18     0.35616 0.000352 0
   2   3    -0.31002 0.000418 0
   2   8    -1.04965 0.000135 0
  14  20    -1.00753 0.000485 0
   0
