   7
  2     1.02998 0.000121 0
  5     1.04194 0.000100 0
  8     1.00054 0.000159 0
 11     0.97586 0.000142 0
 14     1.04310 0.000070 0
 17     1.00872 0.000177 0
 20     0.99123 0.000127 0
   7
  2    -0.05531 0.000115 0
  5    -0.10118 0.000062 0
  8    -0.14216 0.000163 0
 11    -0.18123 0.000185 0
 14    -0.09004 0.000080 0
 17    -0.07016 0.000149 0
 20    -0.08304 0.000166 0
   0
   0
   0
   0
  15
   2   1     0.43067 0.000411 0
   2   4     1.65162 0.000376 0
   5   1     0.88541 0.000381 0
   5   7     0.23725 0.000347 0
   8   1     2.51997 0.000344 0
   5  10     1.05395 0.000131 0
  11   6     1.89138 0.000219 0
  14   7     0.46568 0.000363 0
  14  15     0.48384 0.000373 0
  14  17     0.21454 0.000460 0
  20  18     0.61684 0.000479 0
  17  18     1.23799 0.000162 0
   2   3     0.57031 0.000115 0
   2   8     0.74243 0.000157 0
  14  20     1.43352 0.000428 0
  15
   2   1     2.63048 0.000322 0
   2   4    -1.10293 0.000200 0
   5   1     2.45545 0.000260 0
   5   7    -0.06272 0.000340 0
   8   1    -3.24284 0.000381 0
   5  10     1.19496 0.000185 0
  11   6     2.95801 0.000486 0
  14   7    -0.11518 0.000170 0
  14  15    -2.12139 0.000436 0
  14  17    -1.96089 0.000183 0
  20  18     0.44971 0.000193 0
  17  18     0.35477 0.000352 0
   2   3    -0.32576 0.000418 0
   2   8    -1.04931 0.000135 0
  14  20    -1.00949 0.000485 0
   0
