   7
  2     1.03015 0.000121 0
  5     1.04206 0.000100 0
  8     1.01022 0.000159 0
 11     0.98287 0.000142 0
 14     1.04303 0.000070 0
 17     1.01377 0.000177 0
 20     0.99689 0.000127 0
   7
  2    -0.04849 0.000115 0
  5    -0.08931 0.000062 0
  8    -0.12612 0.000163 0
 11    -0.15725 0.000185 0
 14    -0.07825 0.000080 0
 17    -0.06072 0.000149 0
 20    -0.07185 0.000166 0
   0
   0
   0
   0
  15
   2   1     0.39097 0.000411 0
   2   4     1.47249 0.000376 0
   5   1     0.81937 0.000381 0
   5   7     0.20487 0.000347 0
   8   1    -2.22665 0.000344 0
   5  10     0.91594 0.000131 0
  11   6     1.67660 0.000219 0
  14   7     0.42029 0.000363 0
  14  15     0.42911 0.000373 0
  14  17     0.18348 0.000460 0
  20  18     0.54716 0.000479 0
  17  18     1.10130 0.000162 0
   2   3     0.48587 0.000115 0
   2   8     0.68035 0.000157 0
  14  20     1.27821 0.000428 0
  15
   2   1     2.57482 0.000322 0
   2   4    -1.09349 0.000200 0
   5   1     2.40028 0.000260 0
   5   7    -0.07263 0.000340 0
   8   1    -3.21545 0.000381 0
   5  10     1.16946 0.000185 0
  11   6     2.98317 0.000486 0
  14   7    -0.11443 0.000170 0
  14  15    -2.11619 0.000436 0
  14  17    -1.96549 0.000183 0
  20  18     0.44952 0.000193 0
  17  18     0.36662 0.000352 0
   2   3    -0.20669 0.000418 0
   2   8    -1.05326 0.000135 0
  14  20    -0.99891 0.000485 0
   0
