  20
  1     1.04418 0.010689 0
  2     1.03200 0.009952 0
  3     0.98598 0.011302 0
  4     0.95599 0.008126 0
  5     1.04174 0.011232 0
  6     1.00651 0.010262 0
  7     1.04067 0.009190 0
  8     1.01387 0.008187 0
  9     0.96724 0.011963 0
 10     0.96751 0.008027 0
 11     0.98170 0.011079 0
 12     1.04764 0.010987 0
 13     1.02659 0.009510 0
 14     1.03741 0.009977 0
 15     1.00172 0.011716 0
 16     1.02464 0.009582 0
 17     1.01678 0.011896 0
 18     1.03090 0.010098 0
 19     0.96477 0.008374 0
 20     0.99706 0.011253 0
   0
   7
  1     6.29385 0.017117 0
  2     1.23172 0.017923 0
  5    -0.00585 0.023280 0
  6     3.10415 0.021448 0
  7    -0.51992 0.019117 0
 12     1.05086 0.016440 0
 14     0.90617 0.019767 0
   7
  1     4.79462 0.020543 0
  2     1.66519 0.023161 0
  5     0.26259 0.017216 0
  6     1.97554 0.015952 0
  7    -0.11629 0.015969 0
 12     0.98009 0.017122 0
 14     1.58424 0.015776 0
  25
   1   2     0.35616 0.017350 0
   1   3     2.67984 0.023986 0
   2   4     0.69313 0.016675 0
   1   5     0.62680 0.020421 0
   3   6    -1.20641 0.020249 0
   5   7     0.20047 0.023007 0
   1   8     2.24393 0.017526 0
   6   9     0.01699 0.019662 0
   5  10     0.41237 0.020494 0
   6  11     1.63289 0.017037 0
   6  12     0.30806 0.024392 0
   9  13    -0.43682 0.019328 0
   7  14    -0.41703 0.023513 0
  14  15    -0.20281 0.019100 0
  12  16     1.31721 0.024765 0
  14  17    -0.05918 0.021366 0
   7  18     0.08061 0.017931 0
   6  19     0.48165 0.018039 0
  18  20    -0.49343 0.024580 0
  17  18     0.97815 0.018126 0
   4  16     0.46045 0.023748 0
   2   3     0.44060 0.023266 0
   1   6     0.44823 0.016531 0
   2   8     0.35616 0.020463 0
  14  20     0.75397 0.022204 0
  25
   1   2     0.17639 0.015066 0
   1   3     3.65791 0.020522 0
   2   4     1.21680 0.024289 0
   1   5     0.62032 0.015418 0
   3   6     0.04093 0.021401 0
   5   7     0.02903 0.023349 0
   1   8     0.09239 0.024683 0
   6   9     2.30461 0.017641 0
   5  10     0.80165 0.018773 0
   6  11     0.21747 0.024155 0
   6  12    -0.72180 0.023375 0
   9  13    -0.67487 0.022161 0
   7  14    -0.06083 0.015790 0
  14  15     0.37797 0.021416 0
  12  16     0.23829 0.022053 0
  14  17     0.18605 0.017054 0
   7  18    -0.05978 0.016600 0
   6  19     0.35034 0.022185 0
  18  20     0.26434 0.015158 0
  17  18    -0.44523 0.015489 0
   4  16    -0.06317 0.021938 0
   2   3     0.06594 0.024183 0
   1   6     0.19998 0.019700 0
   2   8     0.60284 0.020163 0
  14  20     1.01682 0.023225 0
   0
   0
   0
