  20
  1     1.06160 0.010689 0
  2     1.03410 0.009952 0
  3     1.00380 0.011302 0
  4     0.96446 0.008126 0
  5     1.04735 0.011232 0
  6     1.03319 0.010262 0
  7     1.03762 0.009190 0
  8     1.00788 0.008187 0
  9     0.98012 0.011963 0
 10     0.96791 0.008027 0
 11     0.99296 0.011079 0
 12     1.03045 0.010987 0
 13     1.02204 0.009510 0
 14     1.05148 0.009977 0
 15     1.03220 0.011716 0
 16     0.97545 0.009582 0
 17     1.00338 0.011896 0
 18     1.02007 0.010098 0
 19     0.98136 0.008374 0
 20     1.00245 0.011253 0
   0
   7
  1     6.66598 0.017117 0
  2     1.29636 0.017923 0
  5     0.01974 0.023280 0
  6     3.35001 0.021448 0
  7    -0.61299 0.019117 0
 12     1.09732 0.016440 0
 14     0.97212 0.019767 0
   7
  1     4.94151 0.020543 0
  2     1.77537 0.023161 0
  5     0.32112 0.017216 0
  6     2.24835 0.015952 0
  7    -0.13056 0.015969 0
 12     1.02789 0.017122 0
 14     1.66147 0.015776 0
  25
   1   2     0.36184 0.017350 0
   1   3     2.82793 0.023986 0
   2   4     0.79394 0.016675 0
   1   5     0.69662 0.020421 0
   3   6    -1.22794 0.020249 0
   5   7     0.18054 0.023007 0
   1   8     2.36256 0.017526 0
   6   9     0.00719 0.019662 0
   5  10     0.47997 0.020494 0
   6  11     1.69154 0.017037 0
   6  12     0.31851 0.024392 0
   9  13    -0.45029 0.019328 0
   7  14    -0.41751 0.023513 0
  14  15    -0.22976 0.019100 0
  12  16     1.37464 0.024765 0
  14  17    -0.07647 0.021366 0
   7  18     0.08441 0.017931 0
   6  19     0.52144 0.018039 0
  18  20    -0.45383 0.024580 0
  17  18     1.04200 0.018126 0
   4  16     0.42742 0.023748 0
   2   3     0.52175 0.023266 0
   1   6     0.46204 0.016531 0
   2   8     0.38971 0.020463 0
  14  20     0.82942 0.022204 0
  25
   1   2     0.16197 0.015066 0
   1   3     3.81983 0.020522 0
   2   4     1.33073 0.024289 0
   1   5     0.63563 0.015418 0
   3   6     0.03684 0.021401 0
   5   7     0.00573 0.023349 0
   1   8     0.17849 0.024683 0
   6   9     2.45770 0.017641 0
   5  10     0.83897 0.018773 0
   6  11     0.23535 0.024155 0
   6  12    -0.66864 0.023375 0
   9  13    -0.65340 0.022161 0
   7  14    -0.05585 0.015790 0
  14  15     0.42527 0.021416 0
  12  16     0.26692 0.022053 0
  14  17     0.19446 0.017054 0
   7  18    -0.04496 0.016600 0
   6  19     0.38727 0.022185 0
  18  20     0.32152 0.015158 0
  17  18    -0.45675 0.015489 0
   4  16    -0.11208 0.021938 0
   2   3     0.09230 0.024183 0
   1   6     0.20608 0.019700 0
   2   8     0.57602 0.020163 0
  14  20     1.07382 0.023225 0
   0
   0
   0
