  40
  1     1.06795 0.009498 0
  2     1.00459 0.011803 0
  3     1.02842 0.010928 0
  4     0.96633 0.010395 0
  5     1.01904 0.008624 0
  6     1.02983 0.008624 0
  7     1.03197 0.008232 0
  8     0.98754 0.011465 0
  9     0.99585 0.010404 0
 10     1.03132 0.010832 0
 11     1.03258 0.008082 0
 12     1.05060 0.011880 0
 13     0.98858 0.011330 0
 14     1.02892 0.008849 0
 15     1.02389 0.008727 0
 16     0.99318 0.008734 0
 17     1.02646 0.009217 0
 18     1.00310 0.010099 0
 19     1.03987 0.009728 0
 20     1.02213 0.009165 0
 21     1.03244 0.010447 0
 22     1.02939 0.008558 0
 23     0.98571 0.009169 0
 24     0.98299 0.009465 0
 25     0.99085 0.009824 0
 26     0.99222 0.011141 0
 27     1.05181 0.008799 0
 28     0.99631 0.010057 0
 29     1.02293 0.010370 0
 30     1.02142 0.008186 0
 31     1.04358 0.010430 0
 32     1.02837 0.008682 0
 33     1.01952 0.008260 0
 34     0.97761 0.011796 0
 35     1.05103 0.011863 0
 36     1.00710 0.011234 0
 37     1.02695 0.009218 0
 38     1.03407 0.008391 0
 39     1.01883 0.010737 0
 40     0.99021 0.009761 0
   0
  11
  1     4.27001 0.016220 0
  6     0.60317 0.015344 0
 11     1.56476 0.017588 0
 12     0.75134 0.018117 0
 15     5.20524 0.020467 0
 21     0.84550 0.024696 0
 30     0.99429 0.024395 0
 31    -0.12820 0.020979 0
 33     0.13622 0.015885 0
 35     0.36557 0.015452 0
 38     0.68613 0.018887 0
  11
  1     1.52100 0.019952 0
  6     0.11759 0.024093 0
 11     1.25535 0.021625 0
 12     1.15999 0.020201 0
 15    -0.50527 0.016849 0
 21    -0.23709 0.022751 0
 30    -0.17743 0.023948 0
 31     0.41453 0.024219 0
 33    -0.05231 0.016960 0
 35     2.73928 0.018253 0
 38     0.30874 0.017713 0
  52
   1   2     2.54949 0.023287 0
   2   3    -0.02115 0.017809 0
   2   4    -0.56600 0.016409 0
   2   5     0.10383 0.015746 0
   5   6    -0.56275 0.022722 0
   5   7    -0.03394 0.015055 0
   4   8    -0.01970 0.022069 0
   8   9    -0.17401 0.022713 0
   1  10     0.51946 0.018585 0
   3  11    -1.38572 0.023631 0
   1  12     0.65911 0.018309 0
  11  13     0.16416 0.018110 0
   7  14    -0.89200 0.022296 0
   2  15    -1.53511 0.023872 0
   8  16    -0.21728 0.016196 0
  10  17     1.15499 0.022608 0
   1  18     0.16534 0.022710 0
   5  19     0.06691 0.020227 0
  12  20     0.28355 0.015254 0
   2  21    -0.69452 0.015314 0
  21  22     0.02575 0.018144 0
   2  23    -0.41024 0.024076 0
  12  24     0.04496 0.019104 0
   6  25    -0.03161 0.017288 0
  19  26    -0.90509 0.017898 0
   4  27     0.25576 0.024297 0
  15  28     1.85587 0.021334 0
  27  29     1.67655 0.023037 0
  29  30    -0.96199 0.023926 0
  26  31     0.17012 0.023074 0
  12  32     1.05806 0.018180 0
  29  33    -0.41379 0.017279 0
  21  34     0.03046 0.023180 0
  28  35    -0.64827 0.015070 0
  28  36    -0.71979 0.019174 0
  33  37     0.11961 0.016199 0
  25  38    -0.58592 0.024429 0
  22  39    -0.20010 0.020188 0
  14  40     0.00693 0.018636 0
  16  33     0.45061 0.024624 0
   5  23    -0.74030 0.019972 0
   9  28     0.88947 0.017848 0
  27  40    -0.28171 0.021096 0
  14  36     0.32414 0.015515 0
   1   8     0.37678 0.024083 0
  16  35     0.31584 0.016449 0
   2  10    -1.46522 0.024857 0
  10  15    -0.04659 0.021721 0
   3  39    -1.04350 0.017376 0
  35  36    -0.01824 0.018678 0
  15  17     1.66764 0.021335 0
  18  38    -0.06551 0.015903 0
  52
   1   2    -0.36377 0.018568 0
   2   3     0.28812 0.020427 0
   2   4     0.55191 0.023022 0
   2   5     0.04378 0.024869 0
   5   6     0.19012 0.016987 0
   5   7    -0.16948 0.023155 0
   4   8     0.16172 0.022290 0
   8   9     0.07841 0.015740 0
   1  10     0.22054 0.016159 0
   3  11    -0.67499 0.021233 0
   1  12     0.05501 0.015636 0
  11  13     0.33435 0.018252 0
   7  14     0.33745 0.021376 0
   2  15     0.49685 0.019722 0
   8  16     0.09317 0.022132 0
  10  17    -0.12767 0.020613 0
   1  18     0.54432 0.019938 0
   5  19    -0.30075 0.019275 0
  12  20     0.16404 0.016079 0
   2  21     0.53583 0.021364 0
  21  22     0.00973 0.020086 0
   2  23     0.90610 0.017493 0
  12  24     0.38400 0.022556 0
   6  25     0.29035 0.015770 0
  19  26     1.21057 0.016612 0
   4  27     0.09720 0.023081 0
  15  28    -0.39532 0.023715 0
  27  29    -0.36447 0.016866 0
  29  30     0.29683 0.020393 0
  26  31    -0.38557 0.023961 0
  12  32     0.66272 0.016101 0
  29  33     0.04436 0.019271 0
  21  34     0.33881 0.023607 0
  28  35    -0.08600 0.020107 0
  28  36     0.74670 0.017221 0
  33  37    -0.35977 0.018376 0
  25  38    -0.03188 0.018232 0
  22  39     0.24762 0.022030 0
  14  40     0.21441 0.024718 0
  16  33    -0.31932 0.017518 0
   5  23     0.53097 0.018009 0
   9  28    -0.31088 0.015369 0
  27  40     0.41231 0.020027 0
  14  36     0.19630 0.017786 0
   1   8     0.39744 0.017396 0
  16  35    -0.43533 0.019895 0
   2  10     0.22282 0.017421 0
  10  15     0.01205 0.022616 0
   3  39     0.03534 0.022282 0
  35  36     2.09496 0.021323 0
  15  17     0.24251 0.020358 0
  18  38    -0.26074 0.023353 0
   0
   0
   0
