  40
  1     1.06081 0.009498 0
  2     1.01195 0.011803 0
  3     1.01466 0.010928 0
  4     0.95828 0.010395 0
  5     1.00206 0.008624 0
  6     1.03087 0.008624 0
  7     1.03383 0.008232 0
  8     0.98410 0.011465 0
  9     0.99009 0.010404 0
 10     1.02258 0.010832 0
 11     1.03722 0.008082 0
 12     1.03614 0.011880 0
 13     0.96923 0.011330 0
 14     1.00263 0.008849 0
 15     1.02367 0.008727 0
 16     0.97949 0.008734 0
 17     1.01818 0.009217 0
 18     0.96494 0.010099 0
 19     1.04474 0.009728 0
 20     1.00779 0.009165 0
 21     1.03701 0.010447 0
 22     1.02593 0.008558 0
 23     0.96197 0.009169 0
 24     0.96897 0.009465 0
 25     0.97930 0.009824 0
 26     0.97799 0.011141 0
 27     1.03312 0.008799 0
 28     1.00330 0.010057 0
 29     1.00005 0.010370 0
 30     1.03100 0.008186 0
 31     1.03602 0.010430 0
 32     1.02738 0.008682 0
 33     1.02590 0.008260 0
 34     0.97449 0.011796 0
 35     1.04883 0.011863 0
 36     0.95590 0.011234 0
 37     1.04973 0.009218 0
 38     1.03386 0.008391 0
 39     1.00671 0.010737 0
 40     0.97870 0.009761 0
   0
  11
  1     5.07612 0.016220 0
  6     0.69410 0.015344 0
 11     1.82111 0.017588 0
 12     0.84185 0.018117 0
 15     5.96125 0.020467 0
 21     0.92342 0.024696 0
 30     1.10090 0.024395 0
 31    -0.14208 0.020979 0
 33     0.14240 0.015885 0
 35     0.44318 0.015452 0
 38     0.75282 0.018887 0
  11
  1     1.72311 0.019952 0
  6     0.24796 0.024093 0
 11     1.52867 0.021625 0
 12     1.42235 0.020201 0
 15    -0.25068 0.016849 0
 21    -0.18538 0.022751 0
 30    -0.15508 0.023948 0
 31     0.51258 0.024219 0
 33     0.04308 0.016960 0
 35     3.16121 0.018253 0
 38     0.45736 0.017713 0
  52
   1   2     3.02956 0.023287 0
   2   3     0.02246 0.017809 0
   2   4    -0.64079 0.016409 0
   2   5     0.12221 0.015746 0
   5   6    -0.62243 0.022722 0
   5   7    -0.06352 0.015055 0
   4   8    -0.05962 0.022069 0
   8   9    -0.19873 0.022713 0
   1  10     0.61315 0.018585 0
   3  11    -1.59935 0.023631 0
   1  12     0.74185 0.018309 0
  11  13     0.20592 0.018110 0
   7  14    -1.03750 0.022296 0
   2  15    -1.83320 0.023872 0
   8  16    -0.25794 0.016196 0
  10  17     1.29587 0.022608 0
   1  18     0.20939 0.022710 0
   5  19     0.04464 0.020227 0
  12  20     0.29107 0.015254 0
   2  21    -0.79084 0.015314 0
  21  22    -0.00796 0.018144 0
   2  23    -0.39126 0.024076 0
  12  24     0.05654 0.019104 0
   6  25    -0.03124 0.017288 0
  19  26    -1.05757 0.017898 0
   4  27     0.31280 0.024297 0
  15  28     2.14866 0.021334 0
  27  29     1.90340 0.023037 0
  29  30    -1.01532 0.023926 0
  26  31     0.15018 0.023074 0
  12  32     1.24766 0.018180 0
  29  33    -0.47635 0.017279 0
  21  34     0.09744 0.023180 0
  28  35    -0.80574 0.015070 0
  28  36    -0.80789 0.019174 0
  33  37     0.14105 0.016199 0
  25  38    -0.64919 0.024429 0
  22  39    -0.28764 0.020188 0
  14  40     0.00512 0.018636 0
  16  33     0.54393 0.024624 0
   5  23    -0.82870 0.019972 0
   9  28     1.04894 0.017848 0
  27  40    -0.30650 0.021096 0
  14  36     0.34481 0.015515 0
   1   8     0.45604 0.024083 0
  16  35     0.33543 0.016449 0
   2  10    -1.74257 0.024857 0
  10  15    -0.09098 0.021721 0
   3  39    -1.23921 0.017376 0
  35  36    -0.00269 0.018678 0
  15  17     1.90607 0.021335 0
  18  38    -0.05025 0.015903 0
  52
   1   2    -0.38753 0.018568 0
   2   3     0.35403 0.020427 0
   2   4     0.63485 0.023022 0
   2   5     0.01057 0.024869 0
   5   6     0.16251 0.016987 0
   5   7    -0.12649 0.023155 0
   4   8     0.11341 0.022290 0
   8   9     0.10682 0.015740 0
   1  10     0.30082 0.016159 0
   3  11    -0.75105 0.021233 0
   1  12     0.02878 0.015636 0
  11  13     0.46021 0.018252 0
   7  14     0.44310 0.021376 0
   2  15    -7.32543 0.019722 0
   8  16     0.08208 0.022132 0
  10  17    -0.10358 0.020613 0
   1  18     0.63752 0.019938 0
   5  19    -0.28596 0.019275 0
  12  20     0.18568 0.016079 0
   2  21     0.58210 0.021364 0
  21  22     0.03484 0.020086 0
   2  23     1.05789 0.017493 0
  12  24     0.44084 0.022556 0
   6  25     0.33901 0.015770 0
  19  26     1.41290 0.016612 0
   4  27     0.02069 0.023081 0
  15  28    -0.26037 0.023715 0
  27  29    -0.48151 0.016866 0
  29  30     0.29512 0.020393 0
  26  31    -0.51293 0.023961 0
  12  32     0.84473 0.016101 0
  29  33    -0.02679 0.019271 0
  21  34     0.36800 0.023607 0
  28  35    -0.12558 0.020107 0
  28  36     0.86156 0.017221 0
  33  37    -0.41135 0.018376 0
  25  38    -0.06473 0.018232 0
  22  39     0.28529 0.022030 0
  14  40     0.19860 0.024718 0
  16  33    -0.38202 0.017518 0
   5  23     0.63454 0.018009 0
   9  28    -0.38058 0.015369 0
  27  40     0.54639 0.020027 0
  14  36     0.29803 0.017786 0
   1   8     0.41822 0.017396 0
  16  35    -0.45141 0.019895 0
   2  10     0.26427 0.017421 0
  10  15    -0.04867 0.022616 0
   3  39     0.08174 0.022282 0
  35  36     2.45471 0.021323 0
  15  17     0.35587 0.020358 0
  18  38    -0.33713 0.023353 0
   0
   0
   0
