   6
  2     1.04300 0.000108 0
  5     1.00976 0.000174 0
  9     1.07538 0.000092 0
 10     1.08875 0.000071 0
 12     1.07118 0.000061 0
 14     1.05878 0.000166 0
   6
  2    -0.06943 0.000091 0
  5    -0.21885 0.000104 0
  9    -0.14353 0.000131 0
 10    -0.14766 0.000170 0
 12    -0.15522 0.000198 0
 14    -0.16897 0.000080 0
   0
   0
   0
   0
  12
   2   1     1.23263 0.000102 0
   2   4     0.26507 0.000383 0
   2   5     0.76894 0.000409 0
   2   6     0.38879 0.000243 0
   5   7     0.31147 0.000445 0
   9   6     0.15918 0.000232 0
  10   6     0.06797 0.000224 0
   9  11     0.03192 0.000392 0
   9  10     0.12813 0.000455 0
  12   4     0.20810 0.000148 0
  12  13     0.00195 0.000404 0
  12  14     0.06734 0.000408 0
  12
   2   1    -3.10528 0.000426 0
   2   4    -0.12591 0.000392 0
   2   5    -0.09361 0.000130 0
   2   6    -0.05379 0.000146 0
   5   7    -2.92227 0.000349 0
   9   6    -1.95888 0.000125 0
  10   6    -2.04561 0.000230 0
   9  11     1.42720 0.000355 0
   9  10     1.12049 0.000289 0
  12   4     2.49154 0.000385 0
  12  13    -1.72612 0.000325 0
  12  14    -0.42144 0.000298 0
   0
