   6
  2     1.04287 0.000108 0
  5     1.01023 0.000174 0
  9     1.07571 0.000092 0
 10     1.08935 0.000071 0
 12     1.07233 0.000061 0
 14     1.06090 0.000166 0
   6
  2    -0.06355 0.000091 0
  5    -0.20112 0.000104 0
  9    -0.13195 0.000131 0
 10    -0.13545 0.000170 0
 12    -0.14253 0.000198 0
 14    -0.15556 0.000080 0
   0
   0
   0
   0
  12
   2   1     1.13551 0.000102 0
   2   4     0.24473 0.000383 0
   2   5     0.71048 0.000409 0
   2   6     0.36046 0.000243 0
   5   7     0.28446 0.000445 0
   9   6     0.15696 0.000232 0
  10   6     0.06718 0.000224 0
   9  11     0.02955 0.000392 0
   9  10     0.12858 0.000455 0
  12   4     0.19612 0.000148 0
  12  13     0.00941 0.000404 0
  12  14     0.06262 0.000408 0
  12
   2   1    -3.12419 0.000426 0
   2   4    -0.12523 0.000392 0
   2   5    -0.09705 0.000130 0
   2   6    -0.05817 0.000146 0
   5   7    -2.93494 0.000349 0
   9   6    -1.93082 0.000125 0
  10   6    -2.01099 0.000230 0
   9  11     1.43871 0.000355 0
   9  10     1.15776 0.000289 0
  12   4     2.47013 0.000385 0
  12  13    -1.71363 0.000325 0
  12  14    -0.40820 0.000298 0
   0
