  13
  2     1.01660 0.000098 0
  5     1.00486 0.000056 0
  8     0.98521 0.000152 0
 11     1.03709 0.000127 0
 14     1.00537 0.000147 0
 17     1.01755 0.000154 0
 20     1.00800 0.000191 0
 23     0.96532 0.000101 0
 26     0.97242 0.000189 0
 29     0.99739 0.000089 0
 32     1.01820 0.000173 0
 35     1.05205 0.000129 0
 38     1.02496 0.000064 0
  13
  2    -0.16309 0.000078 0
  5    -0.18421 0.000139 0
  8    -0.05432 0.000052 0
 11    -0.00919 0.000084 0
 14    -0.05508 0.000076 0
 17    -0.20967 0.000108 0
 20    -0.13539 0.000071 0
 23    -0.09795 0.000067 0
 26    -0.01904 0.000182 0
 29    -0.18148 0.000149 0
 32    -0.19521 0.000133 0
 35    -0.07818 0.000086 0
 38    -0.00933 0.000185 0
   0
   0
   0
   0
  35
   2   1     2.89851 0.000460 0
   2   3     0.32964 0.000236 0
   2   4     0.89320 0.000390 0
   2   5     0.14086 0.000455 0
   5   6     0.65960 0.000357 0
   5   7     0.14945 0.000165 0
   8   4     0.17303 0.000343 0
   8   9     0.23498 0.000141 0
  11   3     1.87084 0.000102 0
  11  13     0.47174 0.000319 0
  14   7     1.12993 0.000361 0
   2  15     1.84750 0.000385 0
   8  16     0.26135 0.000230 0
  17  10     1.34572 0.000360 0
   5  19     0.32636 0.000363 0
  20  12     0.36465 0.000137 0
   2  21     0.96927 0.000206 0
   2  23     1.10884 0.000489 0
  26  19     1.70620 0.000457 0
  29  27     1.91571 0.000418 0
  29  30     1.10689 0.000331 0
  26  31     0.53997 0.000178 0
  32  12     1.37887 0.000212 0
  29  33     0.50019 0.000358 0
  35  28     0.76732 0.000476 0
  38  25     0.69695 0.000466 0
  14  40     0.21100 0.000106 0
   5  23     1.03617 0.000271 0
  14  36     0.45499 0.000485 0
   8   1     0.61179 0.000218 0
  35  16     0.60529 0.000440 0
   2  10     1.68655 0.000168 0
  35  36     2.33114 0.000474 0
  17  15     1.89519 0.000328 0
  38  18     0.33657 0.000346 0
  35
   2   1    -3.28356 0.000353 0
   2   3    -1.72216 0.000240 0
   2   4    -2.51782 0.000459 0
   2   5    -0.24101 0.000412 0
   5   6    -3.12842 0.000134 0
   5   7     1.70210 0.000459 0
   8   4     1.29058 0.000104 0
   8   9    -2.78314 0.000365 0
  11   3    -0.59450 0.000164 0
  11  13    -1.12869 0.000377 0
  14   7     0.22835 0.000190 0
   2  15    -3.03647 0.000195 0
   8  16    -2.86971 0.000399 0
  17  10    -3.12952 0.000440 0
   5  19     1.19387 0.000327 0
  20  12     2.42118 0.000247 0
   2  21    -2.67437 0.000198 0
   2  23    -2.10614 0.000257 0
  26  19     0.74196 0.000352 0
  29  27    -3.00223 0.000301 0
  29  30    -3.06682 0.000297 0
  26  31     1.21085 0.000389 0
  32  12     2.46484 0.000110 0
  29  33     2.95240 0.000171 0
  35  28    -0.28574 0.000482 0
  38  25    -0.14578 0.000248 0
  14  40    -1.59163 0.000471 0
   5  23    -2.67522 0.000487 0
  14  36    -0.81047 0.000441 0
   8   1     2.33420 0.000254 0
  35  16    -2.19912 0.000227 0
   2  10    -3.14581 0.000323 0
  35  36    -1.66056 0.000378 0
  17  15     2.89641 0.000139 0
  38  18    -1.35393 0.000496 0
   0
