   7
  2     1.02996 0.000085 0
  5     1.04187 0.000142 0
  8     1.00884 0.000174 0
 11     0.98231 0.000154 0
 14     1.04303 0.000066 0
 17     1.01311 0.000074 0
 20     0.99653 0.000132 0
   7
  2    -0.04902 0.000066 0
  5    -0.09080 0.000087 0
  8    -0.12807 0.000120 0
 11    -0.16014 0.000103 0
 14    -0.08001 0.000095 0
 17    -0.06223 0.000085 0
 20    -0.07361 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.39574 0.000398 0
   2   4     1.49290 0.000408 0
   5   1     0.82788 0.000311 0
   5   7     0.20880 0.000498 0
   8   1     2.26189 0.000266 0
   5  10     0.93205 0.000303 0
  11   6     1.70123 0.000290 0
  14   7     0.42486 0.000233 0
  14  15     0.43533 0.000390 0
  14  17     0.18735 0.000346 0
  20  18     0.55579 0.000153 0
  17  18     1.11829 0.000439 0
   2   3     0.49569 0.000307 0
   2   8     0.68797 0.000411 0
  14  20     1.29673 0.000376 0
  13
   2   1     2.58138 0.000359 0
   2   4    -1.09454 0.000416 0
   5   1     2.40831 0.000203 0
   5   7    -0.07005 0.000143 0
   8   1    -3.21765 0.000162 0
   5  10    -1.17251 0.000423 0
  11   6     2.98052 0.000274 0
  14  15    -2.11727 0.000401 0
  14  17    -1.96380 0.000461 0
  17  18     0.36449 0.000364 0
   2   3    -0.22141 0.000409 0
   2   8    -1.05223 0.000322 0
  14  20    -1.00022 0.000200 0
   0
