   7
  2     1.03007 0.000085 0
  5     1.04174 0.000142 0
  8     1.01785 0.000174 0
 11     0.98881 0.000154 0
 14     1.04301 0.000066 0
 17     1.01778 0.000074 0
 20     1.00178 0.000132 0
   7
  2    -0.04263 0.000066 0
  5    -0.07944 0.000087 0
  8    -0.11247 0.000120 0
 11    -0.13753 0.000103 0
 14    -0.06888 0.000095 0
 17    -0.05333 0.000085 0
 20    -0.06320 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.35940 0.000398 0
   2   4     1.32411 0.000408 0
   5   1     0.76844 0.000311 0
   5   7     0.17931 0.000498 0
   8   1     1.98256 0.000266 0
   5  10     0.80620 0.000303 0
  11   6     1.49599 0.000290 0
  14   7     0.37994 0.000233 0
  14  15     0.38338 0.000390 0
  14  17     0.15844 0.000346 0
  20  18     0.48837 0.000153 0
  17  18     0.98611 0.000439 0
   2   3     0.42157 0.000307 0
   2   8     0.63032 0.000411 0
  14  20     1.14723 0.000376 0
  14
   2   4    -1.08686 0.000416 0
   5   1     2.34785 0.000203 0
   5   7    -0.08562 0.000143 0
   8   1    -3.18930 0.000162 0
   5  10    -1.14879 0.000423 0
  11   6    -3.27916 0.000274 0
  14   7    -0.11787 0.000131 0
  14  15    -2.11172 0.000401 0
  14  17    -1.97331 0.000461 0
  20  18     0.44493 0.000180 0
  17  18     0.37646 0.000364 0
   2   3    -0.07971 0.000409 0
   2   8    -1.05961 0.000322 0
  14  20    -0.99067 0.000200 0
   0
