   7
  2     1.03002 0.000085 0
  5     1.04233 0.000142 0
  8     1.00703 0.000174 0
 11     0.98069 0.000154 0
 14     1.04300 0.000066 0
 17     1.01187 0.000074 0
 20     0.99460 0.000132 0
   6
  5    -0.09331 0.000087 0
  8    -0.13172 0.000120 0
 11    -0.16548 0.000103 0
 14    -0.08246 0.000095 0
 17    -0.06394 0.000085 0
 20    -0.07560 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.40512 0.000398 0
   2   4     1.53519 0.000408 0
   5   1     0.84160 0.000311 0
   5   7     0.21531 0.000498 0
   8   1     2.32857 0.000266 0
   5  10     0.96275 0.000303 0
  11   6     1.75059 0.000290 0
  14   7     0.43595 0.000233 0
  14  15     0.44758 0.000390 0
  14  17     0.19392 0.000346 0
  20  18     0.57152 0.000153 0
  17  18     1.14871 0.000439 0
   2   3     0.51323 0.000307 0
   2   8     0.70191 0.000411 0
  14  20     1.33249 0.000376 0
  14
   2   1     2.59653 0.000359 0
   5   1     2.42113 0.000203 0
   5   7    -0.06798 0.000143 0
   8   1    -3.22456 0.000162 0
   5  10    -1.17820 0.000423 0
  11   6     2.97455 0.000274 0
  14   7    -0.11427 0.000131 0
  14  15    -2.11824 0.000401 0
  14  17    -1.96335 0.000461 0
  20  18     0.44982 0.000180 0
  17  18     0.36215 0.000364 0
   2   3    -0.25143 0.000409 0
   2   8    -1.05143 0.000322 0
  14  20    -1.00253 0.000200 0
   0
