   7
  2     1.02995 0.000085 0
  5     1.04211 0.000142 0
  8     1.01873 0.000174 0
 11     0.98970 0.000154 0
 14     1.04305 0.000066 0
 17     1.01837 0.000074 0
 20     1.00214 0.000132 0
   7
  2    -0.04207 0.000066 0
  5    -0.07854 0.000087 0
  8    -0.11109 0.000120 0
 11    -0.13530 0.000103 0
 14    -0.06781 0.000095 0
 17    -0.05262 0.000085 0
 20    -0.06217 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.35637 0.000398 0
   2   4    -1.30817 0.000408 0
   5   1     0.76223 0.000311 0
   5   7     0.17501 0.000498 0
   8   1     1.95543 0.000266 0
   5  10     0.79382 0.000303 0
  11   6     1.47522 0.000290 0
  14   7     0.37564 0.000233 0
  14  15     0.37764 0.000390 0
  14  17     0.15609 0.000346 0
  20  18    -0.48134 0.000153 0
  17  18     0.97151 0.000439 0
   2   3     0.41509 0.000307 0
   2   8     0.62360 0.000411 0
  14  20     1.13164 0.000376 0
  15
   2   1     2.51196 0.000359 0
   2   4    -1.08615 0.000416 0
   5   1     2.34089 0.000203 0
   5   7    -0.08714 0.000143 0
   8   1    -3.18638 0.000162 0
   5  10    -1.14609 0.000423 0
  11   6    -3.27619 0.000274 0
  14   7    -0.11832 0.000131 0
  14  15    -2.11195 0.000401 0
  14  17    -1.97392 0.000461 0
  20  18     0.44392 0.000180 0
  17  18     0.37771 0.000364 0
   2   3    -0.06171 0.000409 0
   2   8    -1.06105 0.000322 0
  14  20    -0.98990 0.000200 0
   0
