   7
  2     1.03014 0.000085 0
  5     1.04203 0.000142 0
  8     1.01647 0.000174 0
 11     0.98785 0.000154 0
 14     1.04293 0.000066 0
 17     1.01700 0.000074 0
 20     1.00057 0.000132 0
   7
  2    -0.04363 0.000066 0
  5    -0.08141 0.000087 0
  8    -0.11509 0.000120 0
 11    -0.14109 0.000103 0
 14    -0.07052 0.000095 0
 17    -0.05480 0.000085 0
 20    -0.06470 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.36597 0.000398 0
   2   4     1.35098 0.000408 0
   5   1     0.77757 0.000311 0
   5   7     0.18407 0.000498 0
   8   1     2.02658 0.000266 0
   5  10     0.82564 0.000303 0
  11   6     1.52920 0.000290 0
  14   7     0.38784 0.000233 0
  14  15     0.39081 0.000390 0
  14  17     0.16321 0.000346 0
  20  18    -0.49932 0.000153 0
  17  18     1.00719 0.000439 0
   2   3     0.43281 0.000307 0
   2   8     0.63898 0.000411 0
  14  20     1.17028 0.000376 0
  15
   2   1     2.52915 0.000359 0
   2   4    -1.08784 0.000416 0
   5   1     2.35799 0.000203 0
   5   7    -0.08280 0.000143 0
   8   1    -3.19411 0.000162 0
   5  10    -1.15299 0.000423 0
  11   6    -3.28228 0.000274 0
  14   7    -0.11717 0.000131 0
  14  15    -2.11305 0.000401 0
  14  17    -1.97142 0.000461 0
  20  18     0.44625 0.000180 0
  17  18     0.37513 0.000364 0
   2   3    -0.10539 0.000409 0
   2   8    -1.05784 0.000322 0
  14  20    -0.99245 0.000200 0
   0
