   7
  2     1.02993 0.000097 0
  5     1.04192 0.000159 0
  8     1.01234 0.000183 0
 11     0.98474 0.000068 0
 14     1.04286 0.000164 0
 17     1.01463 0.000166 0
 20     0.99834 0.000128 0
   7
  2    -0.04647 0.000099 0
  5    -0.08629 0.000146 0
  8    -0.12209 0.000121 0
 11    -0.15168 0.000157 0
 14    -0.07513 0.000134 0
 17    -0.05819 0.000124 0
 20    -0.06928 0.000114 0
   0
   0
   0
   0
  15
   2   1     0.38212 0.000110 0
   2   4     1.42699 0.000113 0
   5   1     0.80394 0.000226 0
   5   7     0.19587 0.000463 0
   8   1     2.15144 0.000264 0
   5  10     0.88258 0.000192 0
  11   6     1.62218 0.000216 0
  14   7     0.40876 0.000472 0
  14  15     0.41517 0.000353 0
  14  17     0.17610 0.000421 0
  20  18     0.52940 0.000457 0
  17  18     1.06662 0.000423 0
   2   3     0.46628 0.000227 0
   2   8     0.66484 0.000191 0
  14  20     1.23779 0.000427 0
  15
   2   1     2.55879 0.000143 0
   2   4    -1.09135 0.000355 0
   5   1     2.38525 0.000303 0
   5   7    -0.07618 0.000200 0
   8   1    -3.20686 0.000402 0
   5  10    -1.16342 0.000131 0
  11   6     2.98944 0.000164 0
  14   7    -0.11538 0.000423 0
  14  15    -2.11436 0.000449 0
  14  17    -1.96768 0.000175 0
  20  18     0.44925 0.000316 0
  17  18     0.36993 0.000458 0
   2   3    -0.17204 0.000144 0
   2   8    -1.05494 0.000271 0
  14  20    -0.99621 0.000444 0
   0
