   7
  2     1.02989 0.000085 0
  5     1.04167 0.000142 0
  8     1.00417 0.000174 0
 11     0.97896 0.000154 0
 14     1.04309 0.000066 0
 17     1.01038 0.000074 0
 20     0.99348 0.000132 0
   7
  2    -0.05270 0.000066 0
  5    -0.09667 0.000087 0
  8    -0.13657 0.000120 0
 11    -0.17238 0.000103 0
 14    -0.08562 0.000095 0
 17    -0.06645 0.000085 0
 20    -0.07872 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.41602 0.000398 0
   2   4     1.58583 0.000408 0
   5   1     0.86050 0.000311 0
   5   7     0.22439 0.000498 0
   8   1     2.41345 0.000266 0
   5  10     1.00133 0.000303 0
  11   6     1.81147 0.000290 0
  14   7     0.44888 0.000233 0
  14  15     0.46402 0.000390 0
  14  17     0.20269 0.000346 0
  20  18     0.59127 0.000153 0
  17  18     1.18770 0.000439 0
   2   3     0.53832 0.000307 0
   2   8     0.71997 0.000411 0
  14  20     1.37709 0.000376 0
  15
   2   1     2.61186 0.000359 0
   2   4    -1.09872 0.000416 0
   5   1     2.43568 0.000203 0
   5   7    -0.06581 0.000143 0
   8   1    -3.23243 0.000162 0
   5  10    -1.18543 0.000423 0
  11   6     2.96737 0.000274 0
  14   7    -0.11404 0.000131 0
  14  15    -2.11978 0.000401 0
  14  17    -1.96168 0.000461 0
  20  18     0.45013 0.000180 0
  17  18     0.35930 0.000364 0
   2   3    -0.28461 0.000409 0
   2   8    -1.05025 0.000322 0
  14  20    -1.00545 0.000200 0
   0
