   7
  2     1.02992 0.000085 0
  5     1.04193 0.000142 0
  8     1.00644 0.000174 0
 11     0.98059 0.000154 0
 14     1.04295 0.000066 0
 17     1.01166 0.000074 0
 20     0.99476 0.000132 0
   7
  2    -0.05083 0.000066 0
  5    -0.09368 0.000087 0
  8    -0.13240 0.000120 0
 11    -0.16651 0.000103 0
 14    -0.08255 0.000095 0
 17    -0.06435 0.000085 0
 20    -0.07602 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.40689 0.000398 0
   2   4     1.53976 0.000408 0
   5   1     0.84373 0.000311 0
   5   7     0.21709 0.000498 0
   8   1     2.33649 0.000266 0
   5  10     0.96668 0.000303 0
  11   6     1.75754 0.000290 0
  14   7     0.43658 0.000233 0
  14  15     0.45015 0.000390 0
  14  17     0.19484 0.000346 0
  20  18     0.57359 0.000153 0
  17  18     1.15257 0.000439 0
   2   3     0.51640 0.000307 0
   2   8     0.70235 0.000411 0
  14  20     1.33570 0.000376 0
  15
   2   1     2.59718 0.000359 0
   2   4    -1.09610 0.000416 0
   5   1     2.42219 0.000203 0
   5   7    -0.06809 0.000143 0
   8   1    -3.22533 0.000162 0
   5  10    -1.17900 0.000423 0
  11   6     2.97347 0.000274 0
  14   7    -0.11434 0.000131 0
  14  15    -2.11825 0.000401 0
  14  17    -1.96326 0.000461 0
  20  18     0.44969 0.000180 0
  17  18     0.36195 0.000364 0
   2   3    -0.25402 0.000409 0
   2   8    -1.05112 0.000322 0
  14  20    -1.00279 0.000200 0
   0
