   7
  2     1.02991 0.000085 0
  5     1.04192 0.000142 0
  8     1.00183 0.000174 0
 11     0.97703 0.000154 0
 14     1.04301 0.000066 0
 17     1.00935 0.000074 0
 20     0.99210 0.000132 0
   7
  2    -0.05438 0.000066 0
  5    -0.09972 0.000087 0
  8    -0.14009 0.000120 0
 11    -0.17836 0.000103 0
 14    -0.08832 0.000095 0
 17    -0.06875 0.000085 0
 20    -0.08149 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.42614 0.000398 0
   2   4     1.62940 0.000408 0
   5   1     0.87654 0.000311 0
   5   7     0.23239 0.000498 0
   8   1     2.48300 0.000266 0
   5  10     1.03579 0.000303 0
  11   6     1.86469 0.000290 0
  14   7     0.46028 0.000233 0
  14  15     0.47733 0.000390 0
  14  17     0.21084 0.000346 0
  20  18     0.60808 0.000153 0
  17  18     1.22117 0.000439 0
   2   3     0.55949 0.000307 0
   2   8     0.73349 0.000411 0
  14  20     1.41472 0.000376 0
  15
   2   1     2.62514 0.000359 0
   2   4    -1.10239 0.000416 0
   5   1     2.44846 0.000203 0
   5   7    -0.06380 0.000143 0
   8   1    -3.23891 0.000162 0
   5  10    -1.19157 0.000423 0
  11   6     2.96077 0.000274 0
  14   7    -0.11464 0.000131 0
  14  15    -2.12092 0.000401 0
  14  17    -1.96147 0.000461 0
  20  18     0.45007 0.000180 0
  17  18     0.35661 0.000364 0
   2   3    -0.31254 0.000409 0
   2   8    -1.04939 0.000322 0
  14  20    -1.00822 0.000200 0
   0
