  20
  1     1.07094 0.010689 0
  2     1.01652 0.009952 0
  3     0.97828 0.011302 0
  4     0.95201 0.008126 0
  5     1.04184 0.011232 0
  6     1.01806 0.010262 0
  7     1.04202 0.009190 0
  8     0.98540 0.008187 0
  9     0.93370 0.011963 0
 10     0.95010 0.008027 0
 11     0.97371 0.011079 0
 12     1.06069 0.010987 0
 13     1.00885 0.009510 0
 14     1.05038 0.009977 0
 15     1.03060 0.011716 0
 16     0.99068 0.009582 0
 17     1.01817 0.011896 0
 18     1.00974 0.010098 0
 19     0.96874 0.008374 0
 20     0.98134 0.011253 0
   0
   7
  1     7.41917 0.017117 0
  2     1.40603 0.017923 0
  5    -0.04412 0.023280 0
  6     3.67934 0.021448 0
  7    -0.65697 0.019117 0
 12     1.17980 0.016440 0
 14     1.11882 0.019767 0
   7
  1     5.31004 0.020543 0
  2     2.01193 0.023161 0
  5     0.42358 0.017216 0
  6     2.81177 0.015952 0
  7    -0.06494 0.015969 0
 12     1.15498 0.017122 0
 14     1.83174 0.015776 0
  25
   1   2     0.39900 0.017350 0
   1   3     3.18047 0.023986 0
   2   4     0.81848 0.016675 0
   1   5     0.76242 0.020421 0
   3   6    -1.32854 0.020249 0
   5   7     0.22911 0.023007 0
   1   8     2.62330 0.017526 0
   6   9     0.03849 0.019662 0
   5  10     0.50360 0.020494 0
   6  11     1.88688 0.017037 0
   6  12     0.36648 0.024392 0
   9  13     0.46771 0.019328 0
   7  14    -0.48928 0.023513 0
  14  15    -0.20580 0.019100 0
  12  16     1.50960 0.024765 0
  14  17    -0.05537 0.021366 0
   7  18     0.05998 0.017931 0
   6  19     0.53872 0.018039 0
  18  20    -0.51463 0.024580 0
  17  18     1.11888 0.018126 0
   4  16     0.51165 0.023748 0
   2   3     0.60796 0.023266 0
   1   6     0.49821 0.016531 0
   2   8     0.45563 0.020463 0
  14  20     0.91249 0.022204 0
  25
   1   2     0.17477 0.015066 0
   1   3     4.17171 0.020522 0
   2   4     1.47465 0.024289 0
   1   5     0.62294 0.015418 0
   3   6    -0.09727 0.021401 0
   5   7    -0.04514 0.023349 0
   1   8     0.19061 0.024683 0
   6   9     2.77897 0.017641 0
   5  10     0.92520 0.018773 0
   6  11     0.28444 0.024155 0
   6  12    -0.72749 0.023375 0
   9  13    -0.76444 0.022161 0
   7  14    -0.05374 0.015790 0
  14  15     0.39971 0.021416 0
  12  16     0.38734 0.022053 0
  14  17     0.20854 0.017054 0
   7  18     0.00117 0.016600 0
   6  19     0.39611 0.022185 0
  18  20     0.33807 0.015158 0
  17  18    -0.49382 0.015489 0
   4  16    -0.11945 0.021938 0
   2   3     0.13265 0.024183 0
   1   6     0.12792 0.019700 0
   2   8     0.65625 0.020163 0
  14  20     1.14922 0.023225 0
   0
   0
   0
