  20
  1     1.05409 0.010689 0
  2     1.03883 0.009952 0
  3     0.99852 0.011302 0
  4     0.95229 0.008126 0
  5     1.04336 0.011232 0
  6     1.02607 0.010262 0
  7     1.04080 0.009190 0
  8     1.01397 0.008187 0
  9     0.97188 0.011963 0
 10     0.95924 0.008027 0
 11     0.98475 0.011079 0
 12     1.04688 0.010987 0
 13     1.03669 0.009510 0
 14     1.02090 0.009977 0
 15     1.02266 0.011716 0
 16     0.98658 0.009582 0
 17     1.02870 0.011896 0
 18     1.02635 0.010098 0
 19     0.98207 0.008374 0
 20     0.97033 0.011253 0
   0
   7
  1     6.67092 0.017117 0
  2     1.29539 0.017923 0
  5    -0.05084 0.023280 0
  6     3.28150 0.021448 0
  7    -0.56441 0.019117 0
 12     1.09024 0.016440 0
 14     0.97482 0.019767 0
   7
  1     4.93206 0.020543 0
  2     1.77667 0.023161 0
  5     0.30770 0.017216 0
  6     2.20859 0.015952 0
  7    -0.11957 0.015969 0
 12     1.05553 0.017122 0
 14     1.65749 0.015776 0
  25
   1   2     0.34191 0.017350 0
   1   3     2.85230 0.023986 0
   2   4     0.77133 0.016675 0
   1   5     0.63483 0.020421 0
   3   6    -1.20467 0.020249 0
   5   7     0.23239 0.023007 0
   1   8     2.35582 0.017526 0
   6   9    -0.01062 0.019662 0
   5  10     0.43773 0.020494 0
   6  11     1.66905 0.017037 0
   6  12     0.34367 0.024392 0
   9  13     0.43939 0.019328 0
   7  14    -0.41541 0.023513 0
  14  15    -0.19909 0.019100 0
  12  16     1.37518 0.024765 0
  14  17    -0.02419 0.021366 0
   7  18     0.05977 0.017931 0
   6  19     0.52413 0.018039 0
  18  20    -0.47351 0.024580 0
  17  18     1.00426 0.018126 0
   4  16     0.43456 0.023748 0
   2   3     0.50124 0.023266 0
   1   6     0.44463 0.016531 0
   2   8     0.39330 0.020463 0
  14  20     0.81485 0.022204 0
  25
   1   2     0.16268 0.015066 0
   1   3     3.83178 0.020522 0
   2   4     1.29934 0.024289 0
   1   5     0.62469 0.015418 0
   3   6    -0.01941 0.021401 0
   5   7    -0.00903 0.023349 0
   1   8     0.14244 0.024683 0
   6   9     2.46001 0.017641 0
   5  10     0.83434 0.018773 0
   6  11     0.21794 0.024155 0
   6  12    -0.71697 0.023375 0
   9  13    -0.74157 0.022161 0
   7  14    -0.03896 0.015790 0
  14  15     0.39731 0.021416 0
  12  16     0.27213 0.022053 0
  14  17     0.20048 0.017054 0
   7  18    -0.02344 0.016600 0
   6  19     0.38054 0.022185 0
  18  20     0.31751 0.015158 0
  17  18    -0.50548 0.015489 0
   4  16    -0.05716 0.021938 0
   2   3     0.04157 0.024183 0
   1   6     0.17924 0.019700 0
   2   8     0.59132 0.020163 0
  14  20     1.08062 0.023225 0
   0
   0
   0
