  40
  1     1.05999 0.009498 0
  2     1.00682 0.011803 0
  3     0.98361 0.010928 0
  4     0.95771 0.010395 0
  5     1.00098 0.008624 0
  6     1.02469 0.008624 0
  7     1.03243 0.008232 0
  8     0.97968 0.011465 0
  9     0.98262 0.010404 0
 10     1.00897 0.010832 0
 11     1.03914 0.008082 0
 12     1.02692 0.011880 0
 13     0.96324 0.011330 0
 14     1.01772 0.008849 0
 15     1.01749 0.008727 0
 16     0.96609 0.008734 0
 17     1.01949 0.009217 0
 18     0.98401 0.010099 0
 19     1.04047 0.009728 0
 20     1.00899 0.009165 0
 21     1.02796 0.010447 0
 22     1.02829 0.008558 0
 23     0.95773 0.009169 0
 24     0.97464 0.009465 0
 25     0.98141 0.009824 0
 26     0.97850 0.011141 0
 27     1.05173 0.008799 0
 28     0.99705 0.010057 0
 29     1.01196 0.010370 0
 30     1.03365 0.008186 0
 31     1.01542 0.010430 0
 32     0.99549 0.008682 0
 33     1.01456 0.008260 0
 34     0.97278 0.011796 0
 35     1.06062 0.011863 0
 36     0.93222 0.011234 0
 37     1.03083 0.009218 0
 38     1.01146 0.008391 0
 39     1.00091 0.010737 0
 40     0.97352 0.009761 0
   0
  11
  1     5.38611 0.016220 0
  6     0.69465 0.015344 0
 11     1.89103 0.017588 0
 12     0.87369 0.018117 0
 15     6.26983 0.020467 0
 21     0.97724 0.024696 0
 30     1.21093 0.024395 0
 31    -0.16025 0.020979 0
 33     0.14018 0.015885 0
 35     0.44953 0.015452 0
 38     0.84056 0.018887 0
  11
  1     1.81649 0.019952 0
  6     0.28125 0.024093 0
 11     1.57769 0.021625 0
 12     1.53166 0.020201 0
 15    -0.17018 0.016849 0
 21    -0.10909 0.022751 0
 30    -0.14778 0.023948 0
 31     0.54160 0.024219 0
 33     0.10338 0.016960 0
 35     3.34133 0.018253 0
 38     0.47695 0.017713 0
  52
   1   2     3.22892 0.023287 0
   2   3     0.00870 0.017809 0
   2   4    -0.64896 0.016409 0
   2   5     0.17731 0.015746 0
   5   6    -0.68367 0.022722 0
   5   7    -0.04786 0.015055 0
   4   8    -0.05475 0.022069 0
   8   9    -0.20447 0.022713 0
   1  10     0.64722 0.018585 0
   3  11    -1.67264 0.023631 0
   1  12     0.79080 0.018309 0
  11  13     0.22331 0.018110 0
   7  14    -1.08337 0.022296 0
   2  15    -1.90124 0.023872 0
   8  16    -0.25899 0.016196 0
  10  17     1.43146 0.022608 0
   1  18     0.28310 0.022710 0
   5  19     0.09827 0.020227 0
  12  20     0.31787 0.015254 0
   2  21    -0.83151 0.015314 0
  21  22    -0.00660 0.018144 0
   2  23    -0.43188 0.024076 0
  12  24     0.06185 0.019104 0
   6  25    -0.02050 0.017288 0
  19  26    -1.10236 0.017898 0
   4  27     0.35990 0.024297 0
  15  28     2.21024 0.021334 0
  27  29     2.02113 0.023037 0
  29  30    -1.16972 0.023926 0
  26  31     0.19988 0.023074 0
  12  32     1.28175 0.018180 0
  29  33    -0.53945 0.017279 0
  21  34     0.10386 0.023180 0
  28  35    -0.79884 0.015070 0
  28  36    -0.82034 0.019174 0
  33  37     0.19869 0.016199 0
  25  38    -0.73515 0.024429 0
  22  39    -0.26355 0.020188 0
  14  40    -0.02280 0.018636 0
  16  33     0.59684 0.024624 0
   5  23    -0.87867 0.019972 0
   9  28     1.07442 0.017848 0
  27  40    -0.33221 0.021096 0
  14  36     0.38382 0.015515 0
   1   8     0.47589 0.024083 0
  16  35     0.34112 0.016449 0
   2  10    -1.77043 0.024857 0
  10  15    -0.06589 0.021721 0
   3  39    -1.28448 0.017376 0
  35  36    -0.01551 0.018678 0
  15  17     2.00275 0.021335 0
  18  38    -0.07128 0.015903 0
  52
   1   2     0.44411 0.018568 0
   2   3     0.40293 0.020427 0
   2   4     0.68439 0.023022 0
   2   5     0.03034 0.024869 0
   5   6     0.10896 0.016987 0
   5   7    -0.14372 0.023155 0
   4   8     0.18177 0.022290 0
   8   9     0.11519 0.015740 0
   1  10     0.25523 0.016159 0
   3  11    -0.79573 0.021233 0
   1  12     0.03039 0.015636 0
  11  13     0.47398 0.018252 0
   7  14     0.47336 0.021376 0
   2  15     0.52680 0.019722 0
   8  16     0.05911 0.022132 0
  10  17    -0.10809 0.020613 0
   1  18     0.63932 0.019938 0
   5  19    -0.34101 0.019275 0
  12  20     0.18309 0.016079 0
   2  21     0.58078 0.021364 0
  21  22     0.04259 0.020086 0
   2  23     1.06524 0.017493 0
  12  24     0.45782 0.022556 0
   6  25     0.34125 0.015770 0
  19  26     1.50373 0.016612 0
   4  27    -0.02580 0.023081 0
  15  28    -0.23217 0.023715 0
  27  29    -0.53450 0.016866 0
  29  30     0.25345 0.020393 0
  26  31    -0.52234 0.023961 0
  12  32     0.87131 0.016101 0
  29  33    -0.03850 0.019271 0
  21  34     0.39075 0.023607 0
  28  35    -0.10546 0.020107 0
  28  36     0.93090 0.017221 0
  33  37    -0.40208 0.018376 0
  25  38    -0.04326 0.018232 0
  22  39     0.31706 0.022030 0
  14  40     0.20528 0.024718 0
  16  33    -0.35579 0.017518 0
   5  23     0.62628 0.018009 0
   9  28    -0.38437 0.015369 0
  27  40     0.55438 0.020027 0
  14  36     0.33587 0.017786 0
   1   8     0.43165 0.017396 0
  16  35    -0.53413 0.019895 0
   2  10     0.31485 0.017421 0
  10  15    -0.06951 0.022616 0
   3  39     0.07565 0.022282 0
  35  36     2.55856 0.021323 0
  15  17     0.37924 0.020358 0
  18  38    -0.39393 0.023353 0
   0
   0
   0
