  40
  1     1.05533 0.009498 0
  2     1.01367 0.011803 0
  3     0.98654 0.010928 0
  4     0.96115 0.010395 0
  5     1.01899 0.008624 0
  6     1.02957 0.008624 0
  7     1.03404 0.008232 0
  8     0.97901 0.011465 0
  9     0.98817 0.010404 0
 10     1.01227 0.010832 0
 11     1.04044 0.008082 0
 12     1.05951 0.011880 0
 13     0.98212 0.011330 0
 14     1.02450 0.008849 0
 15     1.02431 0.008727 0
 16     0.99266 0.008734 0
 17     1.01650 0.009217 0
 18     0.99694 0.010099 0
 19     1.04319 0.009728 0
 20     1.01286 0.009165 0
 21     1.03171 0.010447 0
 22     1.03596 0.008558 0
 23     0.98990 0.009169 0
 24     0.97973 0.009465 0
 25     0.99013 0.009824 0
 26     0.96498 0.011141 0
 27     1.02797 0.008799 0
 28     1.00696 0.010057 0
 29     1.00205 0.010370 0
 30     1.01380 0.008186 0
 31     1.04559 0.010430 0
 32     1.02537 0.008682 0
 33     1.02729 0.008260 0
 34     0.98191 0.011796 0
 35     1.05310 0.011863 0
 36     0.98140 0.011234 0
 37     1.04466 0.009218 0
 38     1.01974 0.008391 0
 39     1.03413 0.010737 0
 40     0.99448 0.009761 0
   0
  11
  1     4.67519 0.016220 0
  6     0.62808 0.015344 0
 11     1.68720 0.017588 0
 12     0.80147 0.018117 0
 15     5.61187 0.020467 0
 21     0.85870 0.024696 0
 30     1.03555 0.024395 0
 31    -0.16442 0.020979 0
 33     0.12842 0.015885 0
 35     0.37747 0.015452 0
 38     0.74664 0.018887 0
  11
  1     1.62329 0.019952 0
  6     0.17834 0.024093 0
 11     1.38281 0.021625 0
 12     1.30437 0.020201 0
 15    -0.41427 0.016849 0
 21    -0.22020 0.022751 0
 30    -0.15510 0.023948 0
 31     0.41192 0.024219 0
 33    -0.02519 0.016960 0
 35     2.94267 0.018253 0
 38     0.37005 0.017713 0
  52
   1   2     2.76431 0.023287 0
   2   3    -0.00885 0.017809 0
   2   4    -0.62616 0.016409 0
   2   5     0.14632 0.015746 0
   5   6    -0.63948 0.022722 0
   5   7    -0.05751 0.015055 0
   4   8    -0.04534 0.022069 0
   8   9    -0.19027 0.022713 0
   1  10     0.51168 0.018585 0
   3  11    -1.51216 0.023631 0
   1  12     0.69551 0.018309 0
  11  13     0.19063 0.018110 0
   7  14    -1.00947 0.022296 0
   2  15    -1.72322 0.023872 0
   8  16    -0.22243 0.016196 0
  10  17     1.27758 0.022608 0
   1  18     0.19234 0.022710 0
   5  19     0.03099 0.020227 0
  12  20     0.27043 0.015254 0
   2  21    -0.74659 0.015314 0
  21  22     0.00190 0.018144 0
   2  23    -0.40488 0.024076 0
  12  24     0.06459 0.019104 0
   6  25     0.02461 0.017288 0
  19  26    -1.01185 0.017898 0
   4  27     0.32824 0.024297 0
  15  28     1.97664 0.021334 0
  27  29     1.79467 0.023037 0
  29  30    -1.00142 0.023926 0
  26  31     0.18508 0.023074 0
  12  32     1.17300 0.018180 0
  29  33    -0.46454 0.017279 0
  21  34     0.03926 0.023180 0
  28  35    -0.74456 0.015070 0
  28  36    -0.74221 0.019174 0
  33  37     0.14833 0.016199 0
  25  38    -0.66068 0.024429 0
  22  39    -0.24991 0.020188 0
  14  40     0.01137 0.018636 0
  16  33     0.48363 0.024624 0
   5  23    -0.72561 0.019972 0
   9  28     0.98249 0.017848 0
  27  40    -0.29932 0.021096 0
  14  36     0.29597 0.015515 0
   1   8     0.40460 0.024083 0
  16  35     0.30444 0.016449 0
   2  10    -1.59052 0.024857 0
  10  15    -0.05085 0.021721 0
   3  39    -1.11547 0.017376 0
  35  36    -0.04118 0.018678 0
  15  17     1.81919 0.021335 0
  18  38    -0.08237 0.015903 0
  52
   1   2     0.35830 0.018568 0
   2   3     0.32126 0.020427 0
   2   4     0.66340 0.023022 0
   2   5    -0.01446 0.024869 0
   5   6     0.10011 0.016987 0
   5   7    -0.18631 0.023155 0
   4   8     0.14917 0.022290 0
   8   9     0.08934 0.015740 0
   1  10     0.26607 0.016159 0
   3  11    -0.67398 0.021233 0
   1  12     0.02792 0.015636 0
  11  13     0.40023 0.018252 0
   7  14     0.39172 0.021376 0
   2  15     0.50964 0.019722 0
   8  16     0.07490 0.022132 0
  10  17    -0.11391 0.020613 0
   1  18     0.54398 0.019938 0
   5  19    -0.30548 0.019275 0
  12  20     0.16939 0.016079 0
   2  21     0.53388 0.021364 0
  21  22    -0.01603 0.020086 0
   2  23     0.94857 0.017493 0
  12  24     0.36915 0.022556 0
   6  25     0.30924 0.015770 0
  19  26     1.28826 0.016612 0
   4  27     0.04934 0.023081 0
  15  28    -0.28175 0.023715 0
  27  29    -0.42639 0.016866 0
  29  30     0.26680 0.020393 0
  26  31    -0.44249 0.023961 0
  12  32     0.75138 0.016101 0
  29  33     0.00903 0.019271 0
  21  34     0.36027 0.023607 0
  28  35    -0.10958 0.020107 0
  28  36     0.78404 0.017221 0
  33  37    -0.35638 0.018376 0
  25  38    -0.06465 0.018232 0
  22  39     0.29967 0.022030 0
  14  40     0.19411 0.024718 0
  16  33    -0.30330 0.017518 0
   5  23     0.57816 0.018009 0
   9  28    -0.34922 0.015369 0
  27  40     0.44176 0.020027 0
  14  36     0.27998 0.017786 0
   1   8     0.38795 0.017396 0
  16  35    -0.41753 0.019895 0
   2  10     0.22948 0.017421 0
  10  15     0.00407 0.022616 0
   3  39     0.03833 0.022282 0
  35  36     2.26948 0.021323 0
  15  17     0.29417 0.020358 0
  18  38    -0.29868 0.023353 0
   0
   0
   0
