   7
  2     1.03002 0.000085 0
  5     1.04198 0.000142 0
  8     1.01928 0.000174 0
 11     0.98978 0.000154 0
 14     1.04293 0.000066 0
 17     1.01835 0.000074 0
 20     1.00222 0.000132 0
   7
  2    -0.04178 0.000066 0
  5    -0.07766 0.000087 0
  8    -0.11026 0.000120 0
 11    -0.13428 0.000103 0
 14    -0.06704 0.000095 0
 17    -0.05186 0.000085 0
 20    -0.06141 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.35501 0.000398 0
   2   4     1.29964 0.000408 0
   5   1     0.75904 0.000311 0
   5   7     0.17401 0.000498 0
   8   1     1.94110 0.000266 0
   5  10     0.78770 0.000303 0
  11   6     1.46611 0.000290 0
  14   7     0.37358 0.000233 0
  14  15     0.37591 0.000390 0
  14  17     0.15484 0.000346 0
  20  18     0.47802 0.000153 0
  17  18     0.96647 0.000439 0
   2   3     0.41177 0.000307 0
   2   8     0.62096 0.000411 0
  14  20     1.12557 0.000376 0
  15
   2   1     2.50760 0.000359 0
   2   4    -1.08604 0.000416 0
   5   1     2.33726 0.000203 0
   5   7    -0.08915 0.000143 0
   8   1    -3.18443 0.000162 0
   5  10    -1.14508 0.000423 0
  11   6    -3.27504 0.000274 0
  14   7    -0.11828 0.000131 0
  14  15    -2.11138 0.000401 0
  14  17    -1.97558 0.000461 0
  20  18     0.44406 0.000180 0
  17  18     0.37849 0.000364 0
   2   3    -0.05522 0.000409 0
   2   8    -1.06149 0.000322 0
  14  20    -0.98964 0.000200 0
   0
