   7
  2     1.02999 0.000085 0
  5     1.04210 0.000142 0
  8     1.00047 0.000174 0
 11     0.97598 0.000154 0
 14     1.04300 0.000066 0
 17     1.00843 0.000074 0
 20     0.99124 0.000132 0
   7
  2    -0.05530 0.000066 0
  5    -0.10090 0.000087 0
  8    -0.14257 0.000120 0
 11    -0.18134 0.000103 0
 14    -0.08962 0.000095 0
 17    -0.06985 0.000085 0
 20    -0.08248 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.43075 0.000398 0
   2   4     1.65294 0.000408 0
   5   1     0.88476 0.000311 0
   5   7     0.23585 0.000498 0
   8   1     2.52051 0.000266 0
   5  10     1.05349 0.000303 0
  11   6     1.89233 0.000290 0
  14   7     0.46620 0.000233 0
  14  15     0.48423 0.000390 0
  14  17     0.21477 0.000346 0
  20  18     0.61655 0.000153 0
  17  18     1.23884 0.000439 0
   2   3     0.57040 0.000307 0
   2   8     0.74223 0.000411 0
  14  20     1.43479 0.000376 0
  15
   2   1     2.63117 0.000359 0
   2   4    -1.10344 0.000416 0
   5   1     2.45490 0.000203 0
   5   7    -0.06291 0.000143 0
   8   1    -3.24175 0.000162 0
   5  10    -1.19585 0.000423 0
  11   6     2.95766 0.000274 0
  14   7    -0.11444 0.000131 0
  14  15    -2.12232 0.000401 0
  14  17    -1.96163 0.000461 0
  20  18     0.44975 0.000180 0
  17  18     0.35504 0.000364 0
   2   3    -0.32572 0.000409 0
   2   8    -1.04951 0.000322 0
  14  20    -1.00977 0.000200 0
   0
