   7
  2     1.02980 0.000085 0
  5     1.04207 0.000142 0
  8     1.00216 0.000174 0
 11     0.97693 0.000154 0
 14     1.04300 0.000066 0
 17     1.00936 0.000074 0
 20     0.99204 0.000132 0
   7
  2    -0.05431 0.000066 0
  5    -0.09960 0.000087 0
  8    -0.13969 0.000120 0
 11    -0.17768 0.000103 0
 14    -0.08820 0.000095 0
 17    -0.06867 0.000085 0
 20    -0.08131 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.42523 0.000398 0
   2   4     1.62575 0.000408 0
   5   1     0.87533 0.000311 0
   5   7     0.23247 0.000498 0
   8   1     2.47861 0.000266 0
   5  10     1.03338 0.000303 0
  11   6     1.86034 0.000290 0
  14   7     0.45873 0.000233 0
  14  15     0.47613 0.000390 0
  14  17     0.20951 0.000346 0
  20  18     0.60691 0.000153 0
  17  18     1.21792 0.000439 0
   2   3     0.55794 0.000307 0
   2   8     0.73313 0.000411 0
  14  20     1.41209 0.000376 0
  15
   2   1     2.62379 0.000359 0
   2   4    -1.10199 0.000416 0
   5   1     2.44753 0.000203 0
   5   7    -0.06371 0.000143 0
   8   1    -3.23838 0.000162 0
   5  10    -1.19164 0.000423 0
  11   6     2.96195 0.000274 0
  14   7    -0.11464 0.000131 0
  14  15    -2.12163 0.000401 0
  14  17    -1.96112 0.000461 0
  20  18     0.45015 0.000180 0
  17  18     0.35616 0.000364 0
   2   3    -0.31003 0.000409 0
   2   8    -1.04971 0.000322 0
  14  20    -1.00797 0.000200 0
   0
