   7
  2     1.03006 0.000097 0
  5     1.04210 0.000159 0
  8     1.01332 0.000183 0
 11     0.98546 0.000068 0
 14     1.04341 0.000164 0
 17     1.01568 0.000166 0
 20     0.99892 0.000128 0
   7
  2    -0.04602 0.000099 0
  5    -0.08551 0.000146 0
  8    -0.12064 0.000121 0
 11    -0.14942 0.000157 0
 14    -0.07465 0.000134 0
 17    -0.05812 0.000124 0
 20    -0.06870 0.000114 0
   0
   0
   0
   0
  15
   2   1     0.37887 0.000110 0
   2   4     1.41317 0.000113 0
   5   1     0.79966 0.000226 0
   5   7     0.19514 0.000463 0
   8   1     2.12744 0.000264 0
   5  10     0.87141 0.000192 0
  11   6     1.60500 0.000216 0
  14   7     0.40402 0.000472 0
  14  15     0.41120 0.000353 0
  14  17     0.17361 0.000421 0
  20  18     0.52372 0.000457 0
  17  18     1.05508 0.000423 0
   2   3     0.45895 0.000227 0
   2   8     0.65936 0.000191 0
  14  20   -35.27176 0.000427 0
  15
   2   1     2.55349 0.000143 0
   2   4    -1.09008 0.000355 0
   5   1     2.38132 0.000303 0
   5   7    -0.07597 0.000200 0
   8   1    -3.20407 0.000402 0
   5  10    -1.16145 0.000131 0
  11   6     2.99173 0.000164 0
  14   7    -0.11551 0.000423 0
  14  15    -2.11480 0.000449 0
  14  17    -1.96722 0.000175 0
  20  18     0.44809 0.000316 0
  17  18     0.37080 0.000458 0
   2   3    -0.15874 0.000144 0
   2   8    -1.05568 0.000271 0
  14  20    -0.99562 0.000444 0
   0
