   7
  2     1.02993 0.000097 0
  5     1.04211 0.000159 0
  8     1.01792 0.000183 0
 11     0.98898 0.000068 0
 14     1.04310 0.000164 0
 17     1.01794 0.000166 0
 20     1.00174 0.000128 0
   7
  2    -0.04251 0.000099 0
  5    -0.07943 0.000146 0
  8    -0.11247 0.000121 0
 11    -0.13716 0.000157 0
 14    -0.06890 0.000134 0
 17    -0.05334 0.000124 0
 20    -0.06313 0.000114 0
   0
   0
   0
   0
  15
   2   1     0.35963 0.000110 0
   2   4     1.32192 0.000113 0
   5   1     0.76798 0.000226 0
   5   7     0.17885 0.000463 0
   8   1     1.97724 0.000264 0
   5  10     0.80399 0.000192 0
  11   6     1.49348 0.000216 0
  14   7     0.37918 0.000472 0
  14  15     0.38183 0.000353 0
  14  17     0.15822 0.000421 0
  20  18     0.48795 0.000457 0
  17  18     0.98464 0.000423 0
   2   3     0.42042 0.000227 0
   2   8     0.62868 0.000191 0
  14  20   -33.00631 0.000427 0
  15
   2   1     2.51745 0.000143 0
   2   4    -1.08647 0.000355 0
   5   1     2.34739 0.000303 0
   5   7    -0.08544 0.000200 0
   8   1    -3.18883 0.000402 0
   5  10    -1.14860 0.000131 0
  11   6    -3.27820 0.000164 0
  14   7    -0.11809 0.000423 0
  14  15    -2.11154 0.000449 0
  14  17    -1.97342 0.000175 0
  20  18     0.44485 0.000316 0
  17  18     0.37693 0.000458 0
   2   3    -0.07733 0.000144 0
   2   8    -1.05998 0.000271 0
  14  20    -0.99099 0.000444 0
   0
