   7
  2     1.02999 0.000085 0
  5     1.04180 0.000142 0
  8     1.00407 0.000174 0
 11     0.97874 0.000154 0
 14     1.04300 0.000066 0
 17     1.01045 0.000074 0
 20     0.99337 0.000132 0
   7
  2    -0.05278 0.000066 0
  5    -0.09678 0.000087 0
  8    -0.13611 0.000120 0
 11    -0.17220 0.000103 0
 14    -0.08542 0.000095 0
 17    -0.06645 0.000085 0
 20    -0.07889 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.41678 0.000398 0
   2   4     1.58569 0.000408 0
   5   1     0.86024 0.000311 0
   5   7     0.22596 0.000498 0
   8   1     2.41312 0.000266 0
   5  10     1.00130 0.000303 0
  11   6     1.81148 0.000290 0
  14   7     0.44949 0.000233 0
  14  15     0.46364 0.000390 0
  14  17     0.20267 0.000346 0
  20  18    -0.59111 0.000153 0
  17  18     1.18817 0.000439 0
   2   3     0.53818 0.000307 0
   2   8     0.71979 0.000411 0
  14  20     1.37649 0.000376 0
  15
   2   1     2.61232 0.000359 0
   2   4    -1.09892 0.000416 0
   5   1     2.43549 0.000203 0
   5   7    -0.06553 0.000143 0
   8   1    -3.23231 0.000162 0
   5  10    -1.18529 0.000423 0
  11   6     2.96767 0.000274 0
  14   7    -0.11425 0.000131 0
  14  15    -2.11888 0.000401 0
  14  17    -1.96120 0.000461 0
  20  18     0.45024 0.000180 0
  17  18     0.35907 0.000364 0
   2   3    -0.28482 0.000409 0
   2   8    -1.05014 0.000322 0
  14  20    -1.00550 0.000200 0
   0
