   6
  2     1.02996 0.000085 0
  5     1.04195 0.000142 0
  8     1.00460 0.000174 0
 11     0.97879 0.000154 0
 17     1.01072 0.000074 0
 20     0.99357 0.000132 0
   7
  2    -0.05227 0.000066 0
  5    -0.09624 0.000087 0
  8    -0.13551 0.000120 0
 11    -0.17134 0.000103 0
 14    -0.08486 0.000095 0
 17    -0.06613 0.000085 0
 20    -0.07844 0.000103 0
   0
   0
   0
   0
  15
   2   1     0.41459 0.000398 0
   2   4     1.57743 0.000408 0
   5   1     0.85854 0.000311 0
   5   7     0.22429 0.000498 0
   8   1     2.39924 0.000266 0
   5  10     0.99669 0.000303 0
  11   6     1.80211 0.000290 0
  14   7     0.44718 0.000233 0
  14  15     0.46120 0.000390 0
  14  17     0.20152 0.000346 0
  20  18    -0.58806 0.000153 0
  17  18     1.18176 0.000439 0
   2   3     0.53457 0.000307 0
   2   8     0.71671 0.000411 0
  14  20     1.37027 0.000376 0
  14
   2   1     2.60933 0.000359 0
   5   1     2.43382 0.000203 0
   5   7    -0.06587 0.000143 0
   8   1    -3.23094 0.000162 0
   5  10    -1.18485 0.000423 0
  11   6     2.96831 0.000274 0
  14   7    -0.11435 0.000131 0
  14  15    -2.11911 0.000401 0
  14  17    -1.96250 0.000461 0
  20  18     0.44986 0.000180 0
  17  18    -5.58545 0.000364 0
   2   3    -0.27944 0.000409 0
   2   8    -1.05075 0.000322 0
  14  20    -1.00507 0.000200 0
   0
