  20
  1     1.04336 0.010689 0
  2     1.01873 0.009952 0
  3     1.00167 0.011302 0
  4     0.95410 0.008126 0
  5     1.03647 0.011232 0
  6     1.00980 0.010262 0
  7     1.03621 0.009190 0
  8     1.00733 0.008187 0
  9     0.92914 0.011963 0
 10     0.95555 0.008027 0
 11     0.99211 0.011079 0
 12     1.05953 0.010987 0
 13     1.01062 0.009510 0
 14     1.02531 0.009977 0
 15     1.00103 0.011716 0
 16     0.97222 0.009582 0
 17     0.99996 0.011896 0
 18     1.02293 0.010098 0
 19     0.98058 0.008374 0
 20     1.00629 0.011253 0
   0
   7
  1     7.13636 0.017117 0
  2     1.37712 0.017923 0
  5    -0.01717 0.023280 0
  6     3.54923 0.021448 0
  7    -0.61526 0.019117 0
 12     1.14258 0.016440 0
 14     1.05770 0.019767 0
   7
  1     5.21005 0.020543 0
  2     1.90601 0.023161 0
  5     0.37876 0.017216 0
  6     2.64128 0.015952 0
  7    -0.07689 0.015969 0
 12     1.14466 0.017122 0
 14     1.78388 0.015776 0
  25
   1   2     0.38247 0.017350 0
   1   3     3.05416 0.023986 0
   2   4     0.79110 0.016675 0
   1   5     0.72056 0.020421 0
   3   6    -1.27527 0.020249 0
   5   7     0.18308 0.023007 0
   1   8     2.52206 0.017526 0
   6   9     0.00300 0.019662 0
   5  10     0.48796 0.020494 0
   6  11     1.83696 0.017037 0
   6  12     0.30837 0.024392 0
   9  13     0.47721 0.019328 0
   7  14    -0.48410 0.023513 0
  14  15    -0.21199 0.019100 0
  12  16     1.48478 0.024765 0
  14  17    -0.08880 0.021366 0
   7  18     0.07707 0.017931 0
   6  19     0.53300 0.018039 0
  18  20    -0.45352 0.024580 0
  17  18     1.07895 0.018126 0
   4  16     0.54381 0.023748 0
   2   3     0.55713 0.023266 0
   1   6     0.52381 0.016531 0
   2   8     0.43482 0.020463 0
  14  20     0.85232 0.022204 0
  25
   1   2     0.17581 0.015066 0
   1   3     4.04473 0.020522 0
   2   4     1.37168 0.024289 0
   1   5     0.63008 0.015418 0
   3   6    -0.06893 0.021401 0
   5   7    -0.04858 0.023349 0
   1   8     0.17878 0.024683 0
   6   9     2.70847 0.017641 0
   5  10     0.93094 0.018773 0
   6  11     0.26341 0.024155 0
   6  12    -0.72460 0.023375 0
   9  13    -0.74374 0.022161 0
   7  14    -0.04779 0.015790 0
  14  15     0.41517 0.021416 0
  12  16     0.32523 0.022053 0
  14  17     0.22257 0.017054 0
   7  18    -0.03013 0.016600 0
   6  19     0.38687 0.022185 0
  18  20     0.35000 0.015158 0
  17  18    -0.49649 0.015489 0
   4  16    -0.06860 0.021938 0
   2   3     0.14166 0.024183 0
   1   6     0.14188 0.019700 0
   2   8     0.61020 0.020163 0
  14  20     1.16815 0.023225 0
   0
   0
   0
