  20
  1     1.05689 0.010689 0
  2     1.02127 0.009952 0
  3     0.99579 0.011302 0
  4     0.96692 0.008126 0
  5     1.03821 0.011232 0
  6     1.01580 0.010262 0
  7     1.03157 0.009190 0
  8     1.00773 0.008187 0
  9     0.98967 0.011963 0
 10     0.95415 0.008027 0
 11     0.98418 0.011079 0
 12     1.05893 0.010987 0
 13     1.02032 0.009510 0
 14     1.03486 0.009977 0
 15     1.00172 0.011716 0
 16     0.99736 0.009582 0
 17     1.02705 0.011896 0
 18     1.02495 0.010098 0
 19     0.96044 0.008374 0
 20     0.98676 0.011253 0
   0
   7
  1     6.79225 0.017117 0
  2     1.30120 0.017923 0
  5     0.00340 0.023280 0
  6     3.40440 0.021448 0
  7    -0.57263 0.019117 0
 12     1.08159 0.016440 0
 14     1.00274 0.019767 0
   7
  1     5.01692 0.020543 0
  2     1.85314 0.023161 0
  5     0.32014 0.017216 0
  6     2.33020 0.015952 0
  7    -0.10571 0.015969 0
 12     1.04726 0.017122 0
 14     1.68262 0.015776 0
  25
   1   2     0.34561 0.017350 0
   1   3     2.83353 0.023986 0
   2   4     0.74712 0.016675 0
   1   5     0.64085 0.020421 0
   3   6    -1.23663 0.020249 0
   5   7     0.22995 0.023007 0
   1   8     2.38812 0.017526 0
   6   9     0.02114 0.019662 0
   5  10     0.50492 0.020494 0
   6  11     1.71589 0.017037 0
   6  12     0.28701 0.024392 0
   9  13     0.43663 0.019328 0
   7  14    -0.41252 0.023513 0
  14  15    -0.21849 0.019100 0
  12  16     1.43434 0.024765 0
  14  17    -0.07119 0.021366 0
   7  18     0.06730 0.017931 0
   6  19     0.47379 0.018039 0
  18  20    -0.48574 0.024580 0
  17  18     1.05338 0.018126 0
   4  16     0.46245 0.023748 0
   2   3     0.51039 0.023266 0
   1   6     0.46274 0.016531 0
   2   8     0.36152 0.020463 0
  14  20     0.83182 0.022204 0
  25
   1   2     0.16800 0.015066 0
   1   3     3.86326 0.020522 0
   2   4     1.35840 0.024289 0
   1   5     0.62357 0.015418 0
   3   6     0.00928 0.021401 0
   5   7     0.01034 0.023349 0
   1   8     0.13141 0.024683 0
   6   9     2.51882 0.017641 0
   5  10     0.82252 0.018773 0
   6  11     0.22005 0.024155 0
   6  12    -0.75887 0.023375 0
   9  13    -0.69611 0.022161 0
   7  14    -0.03830 0.015790 0
  14  15     0.42402 0.021416 0
  12  16     0.31616 0.022053 0
  14  17     0.18398 0.017054 0
   7  18    -0.02413 0.016600 0
   6  19     0.35506 0.022185 0
  18  20     0.29971 0.015158 0
  17  18    -0.47430 0.015489 0
   4  16    -0.09116 0.021938 0
   2   3     0.13513 0.024183 0
   1   6     0.19289 0.019700 0
   2   8     0.60947 0.020163 0
  14  20     1.06921 0.023225 0
   0
   0
   0
